"Date","Price","Open","High","Low","Vol.","Change %"
"11/18/2018","848.00","849.70","849.70","846.70","","0.00%"
"11/16/2018","848.00","844.60","850.70","842.50","","0.44%"
"11/15/2018","844.30","838.30","848.60","832.70","","0.72%"
"11/14/2018","838.30","843.70","844.90","829.10","","-0.64%"
"11/13/2018","843.70","845.10","853.40","838.20","","-0.15%"
"11/12/2018","845.00","857.50","860.40","842.70","","-1.43%"
"11/11/2018","857.30","855.30","857.50","855.30","","0.20%"
"11/09/2018","855.60","867.20","867.60","854.70","","-1.34%"
"11/08/2018","867.20","876.80","878.30","865.40","","-1.12%"
"11/07/2018","877.00","873.20","881.50","869.80","","0.44%"
"11/06/2018","873.20","867.50","879.80","867.20","","0.66%"
"11/05/2018","867.50","873.60","877.00","866.00","","-0.73%"
"11/04/2018","873.90","872.10","874.40","872.10","","0.21%"
"11/02/2018","872.10","867.80","876.40","863.70","","0.50%"
"11/01/2018","867.80","841.80","867.80","841.00","","3.09%"
"10/31/2018","841.80","838.40","843.60","834.40","","0.41%"
"10/30/2018","838.40","836.60","843.40","834.60","","0.22%"
"10/29/2018","836.60","835.70","845.60","833.50","","0.11%"
"10/28/2018","835.70","837.50","837.80","835.40","","-0.04%"
"10/26/2018","836.00","829.50","838.60","825.80","","0.77%"
"10/25/2018","829.60","834.40","836.50","825.90","","-0.60%"
"10/24/2018","834.60","835.10","838.40","827.90","","-0.06%"
"10/23/2018","835.10","824.00","838.20","820.00","","1.35%"
"10/22/2018","824.00","833.80","841.60","820.80","","-1.18%"
"10/21/2018","833.80","834.00","834.30","833.20","","-0.01%"
"10/19/2018","833.90","831.50","839.90","830.40","","0.29%"
"10/18/2018","831.50","835.00","837.30","828.60","","-0.43%"
"10/17/2018","835.10","844.90","845.90","834.60","","-1.19%"
"10/16/2018","845.20","846.70","850.20","842.80","","-0.19%"
"10/15/2018","846.80","843.30","854.40","843.20","","0.42%"
"10/14/2018","843.30","842.20","844.10","841.70","","0.18%"
"10/12/2018","841.80","842.00","846.70","839.30","","-0.01%"
"10/11/2018","841.90","824.50","847.90","818.30","","2.11%"
"10/10/2018","824.50","829.30","831.40","822.60","","-0.58%"
"10/09/2018","829.30","825.30","830.60","814.00","","0.48%"
"10/08/2018","825.30","825.20","827.10","812.40","","0.01%"
"10/07/2018","825.20","825.50","826.90","824.90","","-0.01%"
"10/05/2018","825.30","827.40","834.30","821.90","","-0.25%"
"10/04/2018","827.40","827.80","836.40","823.20","","-0.05%"
"10/03/2018","827.80","835.90","840.00","827.50","","-0.99%"
"10/02/2018","836.10","827.00","838.20","818.80","","1.11%"
"10/01/2018","826.90","818.60","828.40","811.40","","1.01%"
"09/30/2018","818.60","819.80","820.60","818.20","","0.01%"
"09/28/2018","818.50","813.20","826.80","809.20","","0.65%"
"09/27/2018","813.20","827.40","835.70","810.00","","-1.74%"
"09/26/2018","827.60","827.80","832.90","823.30","","-0.02%"
"09/25/2018","827.80","831.60","837.30","825.60","","-0.46%"
"09/24/2018","831.60","829.40","838.40","826.30","","0.27%"
"09/23/2018","829.40","832.10","833.00","828.80","","0.08%"
"09/21/2018","828.70","835.10","839.00","822.90","","-0.75%"
"09/20/2018","835.00","824.20","835.90","818.80","","1.31%"
"09/19/2018","824.20","815.20","827.30","812.60","","1.10%"
"09/18/2018","815.20","795.50","819.00","795.00","","2.49%"
"09/17/2018","795.40","793.50","808.00","792.40","","0.24%"
"09/16/2018","793.50","796.00","796.20","793.50","","-0.14%"
"09/14/2018","794.60","804.20","812.40","794.60","","-1.19%"
"09/13/2018","804.20","799.70","813.70","799.60","","0.55%"
"09/12/2018","799.80","792.60","802.00","783.30","","0.92%"
"09/11/2018","792.50","786.30","794.10","781.40","","0.79%"
"09/10/2018","786.30","782.10","801.10","776.70","","0.54%"
"09/09/2018","782.10","783.10","783.10","779.90","","0.03%"
"09/07/2018","781.90","792.40","794.80","775.10","","-1.36%"
"09/06/2018","792.70","785.80","796.30","781.00","","0.92%"
"09/05/2018","785.50","778.10","786.50","770.10","","0.99%"
"09/04/2018","777.80","787.40","791.40","765.60","","-1.24%"
"09/03/2018","787.60","787.20","790.00","783.40","","0.05%"
"09/02/2018","787.20","786.30","789.10","786.30","","-0.08%"
"08/31/2018","787.80","791.10","801.30","784.40","","-0.42%"
"08/30/2018","791.10","797.20","797.90","788.00","","-0.77%"
"08/29/2018","797.20","792.00","798.90","786.70","","0.68%"
"08/28/2018","791.80","805.00","810.00","787.90","","-1.64%"
"08/27/2018","805.00","792.70","805.80","787.40","","1.55%"
"08/26/2018","792.70","791.00","792.80","790.50","","0.28%"
"08/24/2018","790.50","775.60","794.30","774.10","","1.92%"
"08/23/2018","775.60","792.80","793.20","774.80","","-2.18%"
"08/22/2018","792.90","795.30","801.50","788.50","","-0.30%"
"08/21/2018","795.30","795.60","803.30","786.90","","-0.08%"
"08/20/2018","795.90","788.20","797.90","786.10","","0.96%"
"08/19/2018","788.30","786.10","788.40","786.10","","0.03%"
"08/17/2018","788.10","781.50","790.30","772.80","","0.91%"
"08/16/2018","781.00","765.30","795.70","756.00","","2.06%"
"08/15/2018","765.20","801.20","801.60","756.70","","-4.49%"
"08/14/2018","801.20","799.80","808.20","795.90","","0.18%"
"08/13/2018","799.80","830.20","830.50","797.00","","-3.70%"
"08/12/2018","830.50","828.80","831.80","828.80","","0.21%"
"08/10/2018","828.80","833.90","837.10","828.50","","-0.59%"
"08/09/2018","833.70","832.10","842.00","827.60","","0.20%"
"08/08/2018","832.00","832.50","834.70","824.60","","-0.07%"
"08/07/2018","832.60","824.30","839.60","823.30","","1.01%"
"08/06/2018","824.30","836.10","838.80","822.00","","-1.41%"
"08/05/2018","836.10","832.90","836.40","832.50","","0.43%"
"08/03/2018","832.50","825.00","843.80","823.00","","0.91%"
"08/02/2018","825.00","821.30","836.40","814.20","","0.43%"
"08/01/2018","821.50","839.70","840.80","816.40","","-2.17%"
"07/31/2018","839.70","831.40","846.70","827.00","","1.01%"
"07/30/2018","831.30","832.60","834.50","824.30","","-0.16%"
"07/29/2018","832.60","832.00","834.30","831.00","","0.04%"
"07/27/2018","832.30","829.50","835.20","823.20","","0.34%"
"07/26/2018","829.50","847.30","847.80","826.20","","-2.11%"
"07/25/2018","847.40","836.60","847.80","835.50","","1.29%"
"07/24/2018","836.60","834.00","848.60","829.50","","0.31%"
"07/23/2018","834.00","833.00","837.90","825.90","","0.12%"
"07/22/2018","833.00","828.90","833.00","828.60","","0.49%"
"07/20/2018","828.90","809.30","832.90","803.70","","2.43%"
"07/19/2018","809.20","821.60","822.10","794.70","","-1.51%"
"07/18/2018","821.60","818.50","821.90","807.20","","0.38%"
"07/17/2018","818.50","828.00","832.30","817.90","","-1.15%"
"07/16/2018","828.00","832.00","836.50","820.60","","-0.50%"
"07/15/2018","832.20","831.00","833.60","830.90","","0.06%"
"07/13/2018","831.70","844.50","846.90","826.70","","-1.53%"
"07/12/2018","844.60","831.70","848.50","829.30","","1.55%"
"07/11/2018","831.70","846.00","847.20","829.40","","-1.69%"
"07/10/2018","846.00","854.70","858.60","840.00","","-1.09%"
"07/09/2018","855.30","848.50","862.10","848.30","","0.81%"
"07/08/2018","848.40","846.40","848.90","846.40","","0.17%"
"07/06/2018","847.00","844.50","848.80","838.90","","0.30%"
"07/05/2018","844.50","846.20","850.60","840.50","","-0.22%"
"07/04/2018","846.40","844.10","847.90","837.10","","0.27%"
"07/03/2018","844.10","819.30","849.30","800.70","","3.01%"
"07/02/2018","819.40","856.60","856.60","811.70","","-4.37%"
"07/01/2018","856.80","856.70","857.50","855.20","","-0.01%"
"06/29/2018","856.90","853.60","858.00","846.40","","0.40%"
"06/28/2018","853.50","860.80","861.80","849.50","","-0.87%"
"06/27/2018","861.00","871.10","872.30","856.00","","-1.19%"
"06/26/2018","871.40","869.80","875.60","862.20","","0.18%"
"06/25/2018","869.80","880.40","882.30","869.10","","-1.23%"
"06/24/2018","880.60","877.60","882.70","877.60","","0.22%"
"06/22/2018","878.70","864.00","878.70","857.60","","1.70%"
"06/21/2018","864.00","870.80","871.90","861.50","","-0.78%"
"06/20/2018","870.80","867.30","876.10","859.70","","0.42%"
"06/19/2018","867.20","885.70","886.40","862.20","","-2.09%"
"06/18/2018","885.70","889.10","892.30","881.80","","-0.38%"
"06/17/2018","889.10","886.80","889.10","885.30","","0.10%"
"06/15/2018","888.20","906.10","907.90","885.80","","-1.99%"
"06/14/2018","906.20","902.30","914.50","899.20","","0.42%"
"06/13/2018","902.40","900.40","906.50","893.30","","0.22%"
"06/12/2018","900.40","905.70","910.70","899.40","","-0.57%"
"06/11/2018","905.60","907.50","911.90","903.60","","-0.23%"
"06/10/2018","907.70","908.60","909.30","906.80","","-0.06%"
"06/08/2018","908.20","901.00","908.60","897.10","","0.79%"
"06/07/2018","901.10","906.10","910.30","898.60","","-0.55%"
"06/06/2018","906.10","902.50","909.00","900.80","","0.40%"
"06/05/2018","902.50","900.90","904.60","892.70","","0.18%"
"06/04/2018","900.90","904.20","911.00","900.00","","-0.36%"
"06/03/2018","904.20","904.00","904.50","903.00","","0.06%"
"06/01/2018","903.70","909.70","913.60","900.00","","-0.66%"
"05/31/2018","909.70","910.00","915.60","906.10","","-0.04%"
"05/30/2018","910.10","907.60","911.90","903.50","","0.28%"
"05/29/2018","907.60","905.30","910.50","901.60","","0.24%"
"05/28/2018","905.40","901.60","908.10","901.10","","0.42%"
"05/27/2018","901.60","900.40","901.80","899.90","","0.11%"
"05/25/2018","900.60","910.40","913.70","898.80","","-1.08%"
"05/24/2018","910.40","904.60","914.70","903.50","","0.64%"
"05/23/2018","904.60","908.30","910.40","898.50","","-0.41%"
"05/22/2018","908.30","899.50","912.00","896.30","","0.98%"
"05/21/2018","899.50","886.20","902.70","877.80","","1.50%"
"05/20/2018","886.20","886.80","889.00","885.50","","-0.07%"
"05/18/2018","886.80","890.80","892.50","881.20","","-0.47%"
"05/17/2018","891.00","892.60","895.40","883.60","","-0.18%"
"05/16/2018","892.60","898.20","900.90","888.10","","-0.65%"
"05/15/2018","898.40","911.70","913.70","896.00","","-1.45%"
"05/14/2018","911.60","924.40","928.80","910.90","","-1.38%"
"05/13/2018","924.40","923.50","926.20","923.20","","0.04%"
"05/11/2018","924.00","925.80","930.50","922.20","","-0.19%"
"05/10/2018","925.80","914.80","929.10","914.40","","1.20%"
"05/09/2018","914.80","915.50","918.60","908.60","","-0.10%"
"05/08/2018","915.70","912.60","915.90","907.80","","0.34%"
"05/07/2018","912.60","911.40","919.90","910.70","","0.14%"
"05/06/2018","911.30","912.40","913.40","910.40","","-0.03%"
"05/04/2018","911.60","903.90","911.60","898.70","","0.86%"
"05/03/2018","903.80","896.60","906.60","895.40","","0.81%"
"05/02/2018","896.50","894.70","902.20","893.20","","0.21%"
"05/01/2018","894.60","906.20","907.40","893.20","","-1.30%"
"04/30/2018","906.40","916.20","917.50","903.80","","-1.07%"
"04/29/2018","916.20","916.40","916.40","915.30","","-0.07%"
"04/27/2018","916.80","910.10","917.90","906.50","","0.73%"
"04/26/2018","910.20","914.80","919.30","908.00","","-0.49%"
"04/25/2018","914.70","933.90","934.00","911.40","","-2.07%"
"04/24/2018","934.00","923.30","937.60","918.70","","1.16%"
"04/23/2018","923.30","928.90","931.10","919.20","","-0.62%"
"04/22/2018","929.10","929.40","930.60","928.30","","-0.03%"
"04/20/2018","929.40","938.00","939.70","929.30","","-0.92%"
"04/19/2018","938.00","946.50","957.00","936.10","","-0.90%"
"04/18/2018","946.50","939.00","952.30","938.60","","0.80%"
"04/17/2018","939.00","933.30","940.40","925.00","","0.61%"
"04/16/2018","933.30","934.20","938.10","929.50","","-0.09%"
"04/15/2018","934.10","935.70","935.70","931.40","","-0.02%"
"04/13/2018","934.30","932.00","937.60","930.70","","0.25%"
"04/12/2018","932.00","936.10","937.30","927.60","","-0.44%"
"04/11/2018","936.10","935.70","946.00","931.30","","0.02%"
"04/10/2018","935.90","937.30","940.40","928.00","","-0.12%"
"04/09/2018","937.00","923.90","940.50","920.00","","1.44%"
"04/08/2018","923.70","921.40","923.70","920.60","","0.34%"
"04/06/2018","920.60","916.80","920.60","910.30","","0.41%"
"04/05/2018","916.80","920.60","922.40","910.50","","-0.42%"
"04/04/2018","920.70","929.30","929.90","916.70","","-0.93%"
"04/03/2018","929.30","939.30","940.80","921.50","","-1.06%"
"04/02/2018","939.30","939.50","944.40","935.30","","-0.01%"
"04/01/2018","939.40","936.90","940.10","936.90","","0.30%"
"03/29/2018","936.60","945.00","946.60","931.90","","-0.89%"
"03/28/2018","945.00","952.10","953.60","938.80","","-0.75%"
"03/27/2018","952.10","960.00","967.40","945.00","","-0.82%"
"03/26/2018","960.00","956.00","963.80","953.30","","0.42%"
"03/25/2018","956.00","954.10","957.90","954.10","","0.67%"
"03/23/2018","949.60","950.80","960.30","947.10","","-0.13%"
"03/22/2018","950.80","959.90","963.70","945.80","","-0.95%"
"03/21/2018","959.90","943.90","960.80","943.80","","1.70%"
"03/20/2018","943.90","954.70","957.30","942.90","","-1.13%"
"03/19/2018","954.70","950.20","958.20","942.10","","0.47%"
"03/18/2018","950.20","949.30","951.00","949.30","","-0.07%"
"03/16/2018","950.90","955.40","960.00","945.90","","-0.46%"
"03/15/2018","955.30","963.30","965.60","953.80","","-0.83%"
"03/14/2018","963.30","967.50","974.80","961.20","","-0.44%"
"03/13/2018","967.60","966.10","972.90","962.10","","0.16%"
"03/12/2018","966.10","966.40","968.70","958.10","","-0.03%"
"03/11/2018","966.40","967.70","967.90","965.30","","-0.05%"
"03/09/2018","966.90","953.80","967.00","948.70","","1.39%"
"03/08/2018","953.60","954.30","959.90","947.10","","-0.16%"
"03/07/2018","955.10","971.30","973.10","952.10","","-1.67%"
"03/06/2018","971.30","964.30","976.20","960.80","","0.69%"
"03/05/2018","964.60","969.70","974.00","957.00","","-0.54%"
"03/04/2018","969.80","968.40","969.80","966.40","","0.25%"
"03/02/2018","967.40","970.00","971.30","961.50","","-0.27%"
"03/01/2018","970.00","984.80","985.30","956.50","","-1.50%"
"02/28/2018","984.80","984.90","989.50","978.50","","-0.05%"
"02/27/2018","985.30","1,002.40","1,005.00","983.10","","-1.69%"
"02/26/2018","1,002.20","997.30","1,010.00","996.60","","0.59%"
"02/25/2018","996.30","998.10","998.70","996.00","","-0.18%"
"02/23/2018","998.10","999.80","1,002.30","992.00","","-0.20%"
"02/22/2018","1,000.10","995.30","1,001.40","987.40","","0.56%"
"02/21/2018","994.50","1,002.20","1,004.40","991.00","","-0.77%"
"02/20/2018","1,002.20","1,008.20","1,013.10","1,001.40","","-0.60%"
"02/19/2018","1,008.20","1,008.00","1,016.50","1,007.00","","0.04%"
"02/18/2018","1,007.80","1,008.80","1,010.70","1,007.60","","-0.10%"
"02/16/2018","1,008.80","1,004.20","1,015.80","1,003.10","","0.46%"
"02/15/2018","1,004.20","1,001.90","1,009.70","997.00","","0.26%"
"02/14/2018","1,001.60","978.20","1,002.50","971.20","","2.40%"
"02/13/2018","978.10","973.00","980.80","972.00","","0.48%"
"02/12/2018","973.40","970.30","976.00","962.70","","0.31%"
"02/11/2018","970.40","967.40","970.60","966.60","","0.23%"
"02/09/2018","968.20","978.60","980.40","960.40","","-1.09%"
"02/08/2018","978.90","984.40","985.00","972.60","","-0.62%"
"02/07/2018","985.00","993.70","998.00","980.00","","-0.91%"
"02/06/2018","994.00","994.60","1,002.70","987.20","","-0.08%"
"02/05/2018","994.80","992.50","1,000.60","990.50","","0.16%"
"02/04/2018","993.20","995.90","995.90","990.50","","-0.27%"
"02/02/2018","995.90","1,009.40","1,010.60","990.30","","-1.36%"
"02/01/2018","1,009.60","1,005.20","1,013.40","995.90","","0.41%"
"01/31/2018","1,005.50","1,000.60","1,010.50","999.00","","0.39%"
"01/30/2018","1,001.60","1,009.80","1,012.40","995.20","","-0.86%"
"01/29/2018","1,010.30","1,014.20","1,017.40","1,005.40","","-0.39%"
"01/28/2018","1,014.30","1,016.40","1,016.70","1,013.60","","0.09%"
"01/26/2018","1,013.40","1,016.90","1,026.30","1,012.80","","-0.30%"
"01/25/2018","1,016.40","1,018.70","1,033.30","1,011.30","","-0.26%"
"01/24/2018","1,019.00","1,010.70","1,027.30","1,009.10","","0.81%"
"01/23/2018","1,010.80","1,003.40","1,013.30","993.50","","0.76%"
"01/22/2018","1,003.20","1,019.20","1,023.80","994.80","","-1.56%"
"01/21/2018","1,019.10","1,018.80","1,019.10","1,017.80","","0.24%"
"01/19/2018","1,016.70","1,006.90","1,020.70","1,004.20","","1.01%"
"01/18/2018","1,006.50","1,003.90","1,012.30","1,001.00","","0.26%"
"01/17/2018","1,003.90","1,004.60","1,012.90","1,002.20","","-0.04%"
"01/16/2018","1,004.30","1,002.20","1,005.60","990.00","","0.21%"
"01/15/2018","1,002.20","997.00","1,006.10","991.40","","0.50%"
"01/14/2018","997.20","999.00","1,000.00","997.20","","-0.15%"
"01/12/2018","998.70","988.70","1,003.80","988.30","","1.03%"
"01/11/2018","988.50","976.10","991.00","974.70","","1.28%"
"01/10/2018","976.00","968.70","979.20","962.40","","0.77%"
"01/09/2018","968.50","974.00","975.40","964.40","","-0.60%"
"01/08/2018","974.30","974.00","979.20","971.10","","0.07%"
"01/07/2018","973.60","975.00","975.20","973.40","","-0.13%"
"01/05/2018","974.90","966.10","975.50","963.70","","0.92%"
"01/04/2018","966.00","956.10","971.50","949.10","","1.04%"
"01/03/2018","956.10","950.00","965.90","944.10","","0.65%"
"01/02/2018","949.90","937.30","950.50","935.40","","1.33%"
"01/01/2018","937.40","936.20","939.10","934.50","","0.30%"
"12/29/2017","934.60","931.10","941.80","930.50","","0.40%"
"12/28/2017","930.90","926.30","933.20","925.60","","0.52%"
"12/27/2017","926.10","925.50","931.40","924.40","","0.06%"
"12/26/2017","925.50","921.50","929.30","921.50","","0.46%"
"12/25/2017","921.30","923.00","923.00","920.10","","-0.19%"
"12/22/2017","923.05","919.20","926.45","913.70","","0.41%"
"12/21/2017","919.30","920.50","922.75","914.00","","-0.10%"
"12/20/2017","920.20","914.70","925.00","911.10","","0.61%"
"12/19/2017","914.60","911.60","920.70","907.15","","0.35%"
"12/18/2017","911.40","891.75","915.30","891.50","","2.20%"
"12/17/2017","891.80","892.30","893.20","891.15","","-0.23%"
"12/15/2017","893.90","883.00","893.90","878.90","","1.25%"
"12/14/2017","882.90","887.65","890.45","877.35","","-0.54%"
"12/13/2017","887.70","880.60","888.15","872.65","","0.80%"
"12/12/2017","880.65","888.20","890.95","873.20","","-0.84%"
"12/11/2017","888.15","889.65","893.30","883.85","","-0.16%"
"12/10/2017","889.60","890.20","890.20","888.35","","0.18%"
"12/08/2017","888.00","894.00","899.40","882.30","","-0.62%"
"12/07/2017","893.50","903.60","903.85","891.85","","-1.11%"
"12/06/2017","903.55","917.15","917.90","900.10","","-1.49%"
"12/05/2017","917.25","930.75","931.20","914.85","","-1.46%"
"12/04/2017","930.85","937.70","938.50","924.45","","-0.75%"
"12/03/2017","937.85","938.35","939.05","935.90","","-0.36%"
"12/01/2017","941.20","943.85","946.20","933.40","","-0.28%"
"11/30/2017","943.80","942.75","950.15","941.50","","0.12%"
"11/29/2017","942.70","951.85","955.80","940.55","","-0.94%"
"11/28/2017","951.65","949.25","959.20","948.35","","0.26%"
"11/27/2017","949.20","942.35","952.95","940.25","","0.74%"
"11/26/2017","942.25","944.60","945.00","942.10","","-0.30%"
"11/24/2017","945.05","940.15","945.75","935.85","","0.82%"
"11/23/2017","937.35","939.40","940.75","935.20","","-0.22%"
"11/22/2017","939.45","936.80","943.95","932.55","","0.28%"
"11/21/2017","936.85","929.45","940.45","927.55","","0.81%"
"11/20/2017","929.30","951.15","951.90","921.90","","-2.31%"
"11/19/2017","951.25","953.55","953.80","950.85","","-0.28%"
"11/17/2017","953.95","934.90","957.45","934.90","","2.03%"
"11/16/2017","934.95","933.80","937.30","930.45","","0.13%"
"11/15/2017","933.75","929.20","941.50","928.20","","0.50%"
"11/14/2017","929.15","933.45","935.65","924.00","","-0.45%"
"11/13/2017","933.35","931.70","938.45","931.20","","0.20%"
"11/12/2017","931.45","930.55","931.90","928.55","","0.03%"
"11/10/2017","931.15","940.45","943.70","930.25","","-0.97%"
"11/09/2017","940.25","933.75","941.95","932.25","","0.69%"
"11/08/2017","933.80","927.20","939.15","926.75","","0.73%"
"11/07/2017","927.05","935.15","935.20","922.90","","-0.86%"
"11/06/2017","935.05","924.15","938.40","919.65","","1.17%"
"11/05/2017","924.20","923.00","924.35","922.50","","0.17%"
"11/03/2017","922.65","928.80","929.50","918.10","","-0.68%"
"11/02/2017","929.00","934.85","937.85","926.35","","-0.62%"
"11/01/2017","934.80","921.15","939.40","919.80","","1.49%"
"10/31/2017","921.10","923.45","927.65","916.95","","-0.27%"
"10/30/2017","923.55","918.50","924.05","916.55","","0.57%"
"10/29/2017","918.35","918.55","919.45","917.05","","-0.01%"
"10/27/2017","918.40","919.75","923.95","913.30","","-0.15%"
"10/26/2017","919.80","928.10","930.30","919.10","","-0.90%"
"10/25/2017","928.15","924.55","928.95","914.75","","0.38%"
"10/24/2017","924.65","929.45","932.70","921.50","","-0.51%"
"10/23/2017","929.35","920.60","929.65","916.25","","0.93%"
"10/22/2017","920.75","924.60","925.25","919.80","","-0.57%"
"10/20/2017","926.00","927.35","928.45","921.05","","-0.15%"
"10/19/2017","927.40","924.30","931.45","920.10","","0.35%"
"10/18/2017","924.15","937.05","938.40","922.60","","-1.38%"
"10/17/2017","937.10","935.10","938.25","928.65","","0.21%"
"10/16/2017","935.15","948.55","950.85","930.75","","-1.41%"
"10/15/2017","948.50","947.10","948.60","946.60","","-0.03%"
"10/13/2017","948.80","941.25","949.45","938.85","","0.80%"
"10/12/2017","941.30","937.40","943.10","936.25","","0.44%"
"10/11/2017","937.20","935.90","938.30","930.70","","0.13%"
"10/10/2017","935.95","919.35","937.25","918.80","","1.80%"
"10/09/2017","919.40","918.00","924.95","914.55","","0.15%"
"10/08/2017","918.05","919.15","919.35","917.95","","-0.10%"
"10/06/2017","918.95","917.25","922.15","906.80","","0.16%"
"10/05/2017","917.45","916.75","921.00","912.80","","0.07%"
"10/04/2017","916.80","916.40","925.85","913.00","","0.05%"
"10/03/2017","916.35","916.35","919.40","909.90","","0.01%"
"10/02/2017","916.30","916.25","919.75","912.20","","-0.01%"
"10/01/2017","916.35","914.65","916.70","914.35","","0.11%"
"09/29/2017","915.30","926.50","930.20","914.55","","-1.21%"
"09/28/2017","926.55","924.65","929.25","918.15","","0.22%"
"09/27/2017","924.55","928.35","933.70","921.10","","-0.42%"
"09/26/2017","928.45","944.50","950.00","927.25","","-1.69%"
"09/25/2017","944.45","935.25","945.70","930.40","","0.99%"
"09/24/2017","935.20","937.45","937.95","934.50","","0.19%"
"09/22/2017","933.45","940.30","946.45","931.70","","-0.72%"
"09/21/2017","940.25","941.80","944.60","931.10","","-0.16%"
"09/20/2017","941.75","953.95","959.35","935.85","","-1.26%"
"09/19/2017","953.75","964.45","964.95","947.45","","-1.10%"
"09/18/2017","964.40","967.35","972.10","959.70","","-0.28%"
"09/17/2017","967.10","969.95","970.90","967.00","","-0.38%"
"09/15/2017","970.75","989.90","990.00","966.90","","-1.93%"
"09/14/2017","989.85","982.60","990.30","978.25","","0.74%"
"09/13/2017","982.55","990.15","992.10","979.65","","-0.76%"
"09/12/2017","990.05","992.65","993.95","984.00","","-0.26%"
"09/11/2017","992.60","1,005.35","1,008.45","991.80","","-1.32%"
"09/10/2017","1,005.85","1,006.55","1,006.55","1,001.25","","-0.49%"
"09/08/2017","1,010.85","1,021.85","1,026.30","1,010.40","","-1.07%"
"09/07/2017","1,021.75","1,005.70","1,022.05","1,003.80","","1.61%"
"09/06/2017","1,005.60","1,012.85","1,017.45","1,003.70","","-0.72%"
"09/05/2017","1,012.90","1,009.90","1,015.70","1,002.80","","0.31%"
"09/04/2017","1,009.80","1,016.45","1,017.10","1,009.55","","-0.68%"
"09/03/2017","1,016.75","1,012.35","1,018.00","1,012.35","","0.54%"
"09/01/2017","1,011.25","1,001.55","1,012.40","998.25","","1.00%"
"08/31/2017","1,001.25","993.65","1,003.50","984.35","","0.75%"
"08/30/2017","993.75","997.15","1,003.45","986.75","","-0.35%"
"08/29/2017","997.20","993.25","1,010.40","991.05","","0.40%"
"08/28/2017","993.20","977.95","998.85","976.90","","1.56%"
"08/27/2017","977.90","976.85","980.50","976.85","","0.06%"
"08/25/2017","977.30","982.45","987.20","972.40","","-0.53%"
"08/24/2017","982.50","982.60","985.95","975.45","","-0.01%"
"08/23/2017","982.55","978.20","986.45","976.80","","0.45%"
"08/22/2017","978.15","985.50","985.50","974.05","","-0.77%"
"08/21/2017","985.70","980.40","989.85","979.15","","0.55%"
"08/20/2017","980.30","981.25","981.70","979.70","","-0.15%"
"08/18/2017","981.75","980.05","992.35","978.25","","0.18%"
"08/17/2017","980.00","982.45","985.20","974.55","","-0.26%"
"08/16/2017","982.55","966.25","984.35","964.25","","1.69%"
"08/15/2017","966.20","969.10","969.10","955.00","","-0.29%"
"08/14/2017","969.05","987.05","987.25","968.70","","-1.82%"
"08/13/2017","987.00","989.55","989.55","986.95","","-0.08%"
"08/11/2017","987.80","986.25","995.55","982.50","","0.15%"
"08/10/2017","986.30","978.05","988.55","976.00","","0.82%"
"08/09/2017","978.25","976.00","984.90","974.25","","0.24%"
"08/08/2017","975.90","970.20","982.75","969.55","","0.59%"
"08/07/2017","970.15","966.15","973.95","961.05","","0.40%"
"08/06/2017","966.25","968.95","969.00","966.15","","-0.17%"
"08/04/2017","967.85","966.00","973.85","962.60","","0.20%"
"08/03/2017","965.95","949.45","967.50","948.15","","1.74%"
"08/02/2017","949.40","946.90","954.80","943.05","","0.26%"
"08/01/2017","946.95","941.50","951.85","940.95","","0.56%"
"07/31/2017","941.65","938.70","946.50","937.25","","0.30%"
"07/30/2017","938.80","937.10","939.50","936.20","","0.10%"
"07/28/2017","937.85","928.85","938.10","926.25","","0.97%"
"07/27/2017","928.80","931.30","939.45","924.60","","-0.28%"
"07/26/2017","931.45","926.45","934.65","919.40","","0.55%"
"07/25/2017","926.40","931.70","938.85","925.85","","-0.58%"
"07/24/2017","931.80","938.30","943.60","930.40","","-0.70%"
"07/23/2017","938.35","939.60","939.60","936.60","","0.06%"
"07/21/2017","937.80","928.80","942.20","928.05","","0.96%"
"07/20/2017","928.85","923.60","934.30","916.05","","0.56%"
"07/19/2017","923.65","930.00","930.50","922.40","","-0.69%"
"07/18/2017","930.05","925.05","934.40","925.00","","0.53%"
"07/17/2017","925.15","925.55","937.25","924.15","","-0.04%"
"07/16/2017","925.50","923.45","925.70","922.40","","0.22%"
"07/14/2017","923.45","906.95","924.50","905.55","","1.82%"
"07/13/2017","906.95","917.80","922.80","905.65","","-1.19%"
"07/12/2017","917.85","904.55","922.55","903.85","","1.46%"
"07/11/2017","904.60","902.60","904.60","891.85","","0.23%"
"07/10/2017","902.55","909.70","910.20","894.65","","-0.80%"
"07/09/2017","909.80","908.95","909.80","907.25","","0.09%"
"07/07/2017","909.00","909.60","918.30","902.20","","-0.12%"
"07/06/2017","910.05","911.15","914.00","901.30","","-0.13%"
"07/05/2017","911.20","916.95","916.95","902.20","","-0.63%"
"07/04/2017","917.00","907.30","917.80","906.75","","1.06%"
"07/03/2017","907.35","929.45","929.65","905.60","","-2.39%"
"07/02/2017","929.60","928.70","933.55","927.80","","0.20%"
"06/30/2017","927.70","923.70","930.90","920.20","","0.42%"
"06/29/2017","923.80","922.60","928.00","911.75","","0.14%"
"06/28/2017","922.55","921.15","928.65","919.45","","0.15%"
"06/27/2017","921.20","918.95","926.35","917.85","","0.21%"
"06/26/2017","919.25","931.15","931.80","914.85","","-1.27%"
